post_id,chunk_num,cluster,z0,z1,z2,z3,z4
l86lem,1,27,11.463816,10.894031,9.636669,0.6926082,10.6982
l8tuag,0,33,11.466382,9.658689,11.595974,-0.6454243,7.9952397
l8zdad,0,-1,11.826216,8.649677,11.210117,0.04609657,8.513957
l853ir,1,15,8.695474,12.57817,9.03482,0.40234986,9.25363
l8xp3v,0,-1,11.334055,8.94775,10.920883,-0.52577186,8.318002
lc7k4y,0,-1,10.802129,10.398424,9.985641,1.1947732,9.46624
l70l9d,0,-1,11.35573,9.697776,11.09825,0.70932055,7.7534313
lbjl9e,2,-1,10.082233,9.508893,10.972237,1.2184101,8.948
l721ho,0,-1,8.179978,12.307451,10.770647,-0.98892325,6.8162174
l702vj,1,-1,8.438665,11.555244,9.650303,0.4042575,7.9271426
l6zru6,0,-1,9.081753,11.521296,9.1913,0.9022615,7.8216386
l70rzj,0,15,8.452973,12.075747,9.46099,0.19824323,8.504637
lahtvs,5,11,8.396629,10.579803,10.77539,0.44271865,7.2022777
l72ro4,1,-1,9.659876,9.867822,12.143774,1.0503017,8.674182
l93wlb,4,-1,9.7371235,9.552598,10.526784,0.3928378,8.041085
lc9egk,0,22,9.507327,10.960066,9.817506,1.311311,6.3034596
l6yy8c,0,-1,8.906372,8.863832,11.578935,-0.40000024,8.3769045
l87goh,1,27,11.942075,10.794078,9.486489,0.7904632,10.3173065
l8l0ck,7,-1,10.400253,9.572247,9.573523,1.0635045,8.29667
lapkqw,0,-1,10.830503,8.6722145,10.899742,1.0734646,8.365547
lc6k65,0,28,8.601996,9.416908,11.3822565,-0.73850477,7.4022107
l79103,0,-1,11.135209,10.432277,9.6711445,-0.19386345,11.197592
l71u8p,1,15,8.13325,12.272753,9.7117195,0.27956715,8.388397
l6zcei,0,15,8.126837,12.222036,9.063333,0.7110829,8.112253
layi0v,0,33,8.8912525,10.180948,12.312092,0.37058496,8.215805
lagusb,0,33,9.427668,9.854885,11.837517,0.83925503,8.529367
lay5wi,8,17,9.856675,11.317273,11.970547,-0.6837218,7.23641
lapgwo,4,-1,11.803371,10.251686,10.405703,0.8718108,8.932129
l71i1t,0,28,8.6536045,9.450216,11.160576,-1.6356424,7.262189
l72sg3,1,33,11.722334,9.314202,11.169698,-0.0068997773,7.874592
l72yh5,0,30,9.888238,10.555965,10.111087,0.71853226,7.8679295
l703bb,0,8,7.225241,9.089483,10.702527,-1.0495465,6.989043
l71pev,0,-1,10.973592,8.876888,10.6683035,0.91110903,8.471899
l84a2s,0,33,10.656636,9.416124,10.386251,1.7803313,8.266467
l6z0i7,0,27,11.577854,10.862245,9.895416,-0.16621031,10.165449
lc7czq,0,33,9.3593855,9.890717,11.947207,1.2884227,8.611954
lbthbl,0,15,8.335086,11.868395,9.838021,0.060809363,8.010004
l85n88,2,21,10.604927,11.465295,10.355303,0.8963043,9.670626
l71zhn,0,33,10.071976,9.895911,11.2078705,1.5132315,8.660805
l71mb1,1,-1,9.708644,9.980972,11.614829,0.30806088,8.085994
l8xp3v,2,27,10.615972,10.710807,9.28968,-0.22506948,11.252776
l6rmkl,2,30,9.764164,10.428151,10.595419,0.40186208,7.8018427
lbd3do,2,-1,9.59505,11.421137,9.543524,1.1421044,7.3126063
lb7wkd,0,-1,10.807287,9.533588,11.070816,1.5208707,9.001799
l6zukn,0,-1,11.478121,9.751595,10.102793,-0.33337337,10.261689
layic7,0,30,10.113774,10.252818,10.093679,0.61744,7.7034574
l71yvj,0,33,11.289587,9.840387,11.677863,-0.7044207,7.9801455
lajjs2,1,28,8.933093,9.369092,11.367945,-0.79516566,7.558517
l6ztnq,0,-1,10.703516,10.242973,10.499704,0.85104823,9.493013
l88ake,8,33,11.814839,9.567262,11.030887,0.20008259,7.914342
l6yy49,0,-1,10.767672,9.482429,10.158928,0.9466241,7.635326
l6yw1d,0,27,11.801137,11.096459,9.672473,1.1064448,10.228113
lahk8l,0,33,10.65579,9.421344,10.662814,2.056861,8.367359
l6zf2z,0,16,10.67202,8.971918,9.884072,0.30999285,9.067398
l864yx,1,1,8.749981,10.482434,10.154716,-1.21596,8.841637
lbcin7,2,-1,9.778575,9.347723,11.7353525,-0.020086102,8.908285
l722tr,0,-1,10.783077,9.29524,10.443156,1.80571,7.807354
l6zdsa,0,33,10.474025,9.16358,10.591581,1.9618801,8.14144
l6wxfc,0,14,9.157724,11.877926,9.198991,1.0491352,7.5662837
l8q48f,0,15,8.215895,11.838842,10.127095,0.18213676,8.237684
l6x0gf,0,30,10.469424,9.774505,9.913994,0.89108557,7.8197494
l964fl,2,15,8.700387,12.434448,9.022042,0.36267096,8.75655
l71gxw,0,-1,11.341757,9.06011,11.239886,1.3661562,8.42866
l74kmq,0,-1,11.091192,9.218238,10.958104,1.415067,7.9915915
l89c7p,0,-1,8.695809,11.768924,9.777442,-0.04815064,8.231732
l71na1,0,-1,10.843134,9.444048,10.373186,1.5460184,8.563545
l72gah,1,-1,9.652517,9.489359,11.522129,1.4068975,7.869844
lb3wtu,2,-1,9.459321,9.625907,11.765675,-0.020411016,8.100144
l70grp,0,-1,10.655712,9.315828,11.237848,1.5133139,8.674856
l7w457,3,-1,10.018705,9.456364,12.413766,0.05587753,8.008034
l708bp,0,-1,11.380352,9.691897,10.366131,1.6274251,7.406115
l6yzx8,1,15,7.5473056,11.783232,10.728812,0.79702574,9.168769
l8b9ud,3,-1,9.486918,9.504497,11.678732,0.75896657,8.229082
lb2zc6,5,-1,10.453352,8.758956,11.301024,0.95497906,8.572776
l7dfht,1,-1,9.497577,9.594641,12.3006115,-0.24363479,8.148063
lbm1ks,2,-1,11.358752,10.458176,9.702291,-0.4389411,10.414807
lc718i,0,15,8.2869835,11.859798,9.447568,0.091361,8.078038
lbzt8u,3,-1,11.298405,9.641091,10.895442,1.3637861,8.564472
lb3buo,0,30,10.260268,10.349339,9.982878,0.6785154,7.7537866
lc8zk2,0,15,8.492573,12.204399,9.283593,0.27977186,8.427314
l72330,0,21,10.704432,11.445215,10.424917,0.7203953,9.804234
l6yx9y,0,-1,9.5889015,11.257964,11.636734,0.72237974,8.888172
l6zh7r,0,-1,10.551423,9.534572,11.11804,1.029333,8.327022
l72lb3,0,33,10.899324,8.6772375,11.423848,-0.45517117,8.214401
l7d5e4,2,33,10.364036,9.379698,10.798911,2.0640724,8.632704
laxvim,0,27,11.667003,10.846181,9.981313,-0.12902874,10.071361
l71iuv,0,-1,11.359273,9.2773,10.896617,0.06315292,7.7312837
l9of92,0,-1,10.594706,10.107699,10.347145,-0.47765017,9.861241
l6zyln,0,30,9.49574,10.764076,10.290953,0.85861456,7.9002647
l703qi,0,-1,9.968902,9.201001,11.780169,0.47201967,8.373362
l8oiaa,1,-1,10.69194,8.8074875,10.798085,1.4464031,8.250974
l8d489,1,27,10.627928,10.408036,9.097625,-0.730917,10.6765375
l6x0f5,0,-1,10.800302,10.26172,10.678815,0.5000335,9.610442
lalu7e,0,15,8.745711,12.393886,9.159301,0.32860342,8.9298315
l6zqlv,0,-1,10.736818,8.974556,11.646467,0.40030602,8.565925
l8tjgh,6,-1,9.589324,9.196871,11.929496,0.9224513,8.653387
lbdchj,2,33,9.245909,9.81567,12.2517395,0.65194106,8.955681
lay9bd,0,-1,10.55422,10.175197,11.269939,0.26037273,8.208348
l9looo,2,33,11.321259,9.215329,11.373676,-0.8157232,8.174988
lamwg6,1,-1,11.392482,9.195549,10.93247,0.23336007,8.388702
l9lpcq,2,33,10.339012,9.503461,10.696182,2.1995957,8.437281
lb7agn,2,-1,9.89835,9.732558,10.977775,2.009302,8.386588
la6vwv,0,-1,10.297293,9.770798,11.933662,-0.8480946,7.8978677
l7gdix,2,33,10.337109,8.786993,11.521775,-0.2461547,8.058551
lc77u5,0,27,11.274874,10.638121,9.541799,-0.35589936,10.974057
lbd5vx,1,-1,11.129225,9.418263,11.161544,-1.0238483,8.66724
lamy9l,0,-1,10.884109,9.8540125,9.562015,-0.99332935,10.245207
l6z0sm,0,30,9.763735,10.629913,10.338926,0.7868302,7.831052
l70a1b,0,33,11.270857,9.54212,11.306948,-0.89700055,8.129814
l71hn4,0,-1,10.576359,9.933834,10.34514,1.4792994,7.5752773
l70ium,0,-1,8.128887,11.5547495,9.982216,0.34422532,8.21597
l791fb,9,-1,10.728085,10.213822,10.260903,0.2523921,9.996266
l8ppxn,0,25,10.845684,10.094548,10.3769045,0.28105542,10.384586
lb0x9p,0,-1,11.482299,9.749412,11.199836,1.1096197,8.108093
lb7cww,1,11,8.308801,10.285898,11.017386,0.430923,7.0042706
l6nn2s,0,-1,10.577344,9.997439,10.213564,0.6463774,10.199074
l6zfqx,0,27,11.609887,11.151007,9.761851,-0.12881267,9.877979
l6zjsi,0,33,10.778458,9.033488,11.603545,-0.8388423,8.11696
l6wxzy,0,-1,10.413149,10.135448,11.1790085,0.018569343,8.551463
l70x6w,0,-1,8.11116,9.200386,12.284005,-0.7905819,7.705723
l723m6,0,15,8.568063,12.080254,9.301554,0.24809144,8.182287
l701ct,0,33,9.836043,9.868486,11.093161,1.9467189,8.797339
l70ysa,0,27,11.579894,11.011544,9.821186,0.72647125,10.289897
lagusb,1,17,9.590862,11.375146,11.965864,-0.7403762,7.066721
lbedlo,0,-1,11.797377,10.664933,9.56532,1.1886358,10.123056
l9haym,2,-1,11.438751,9.253413,10.8418665,0.10554219,7.9485955
l7u4ug,0,30,9.821221,10.615858,10.303241,0.5893867,7.7413964
la5ln2,1,-1,10.82977,10.355152,9.892878,1.9373428,8.519554
lbifwv,6,-1,8.909945,9.710058,12.339611,-0.025747074,8.41821
l7fz4q,1,28,8.06398,9.227043,11.0501585,-1.1048573,6.978888
l7oyzi,2,-1,11.474054,9.712705,10.518237,1.3111304,8.749373
lbduj2,4,27,11.659102,11.030805,9.644423,1.3048338,10.281616
l8shll,0,21,9.967775,11.586085,11.129993,0.6008872,9.227528
l71eut,0,27,11.482107,10.948622,10.0749,-0.10995212,10.152145
l7x6j1,53,-1,10.828231,9.726079,10.6796465,0.8466216,8.459821
l72owk,1,33,10.020394,9.65068,11.269566,0.87491006,8.682002
l7opbs,1,16,10.539366,8.794181,9.9880905,0.36457098,8.973465
l6ziog,0,-1,11.380678,10.802629,9.724667,0.6262183,9.953192
lbfsei,2,31,9.537566,11.079387,11.836762,0.41281188,8.421618
l6ywec,0,-1,10.17385,10.996662,9.762225,1.859098,8.1823225
l88x22,2,-1,9.229035,9.523521,11.739841,-0.5211691,7.522411
l8cl9v,0,-1,9.46197,9.65172,11.300104,-0.63203496,7.660365
l71z22,0,-1,8.544694,10.079784,11.13194,1.4666997,11.575809
lca4pt,0,15,8.654748,12.50961,8.751803,0.36881492,8.878451
l7x6j1,38,33,11.362634,8.5399065,11.379523,1.1720856,8.351471
l7145h,0,-1,9.249664,9.601662,11.652144,0.19274655,8.151655
l806ec,8,33,11.328504,9.23771,11.228356,-0.9210829,8.290166
lbhwf9,2,-1,10.088137,9.7786,11.659663,1.4550573,8.448334
l8wnxl,0,27,10.939144,10.728816,9.402443,-0.017286215,10.881857
l6yx5r,0,33,11.456015,9.086293,11.279087,-0.8241451,8.55347
l6zdii,0,-1,10.714306,9.492918,10.516903,0.14313428,7.943731
layigc,0,-1,8.547487,10.079247,11.13232,1.4659299,11.56765
l71rpk,0,33,9.08204,9.673926,12.341559,0.4111652,8.594111
l7f4w6,3,27,11.692756,10.7773285,9.824585,-0.7002196,10.066783
l7utic,1,26,10.988708,11.107255,9.66984,1.0871344,9.760023
l71q2v,1,-1,9.673294,9.594956,11.07317,1.0855716,8.601725
l9bvbb,2,27,11.948964,10.950152,9.470628,1.5735402,10.041078
l6zown,0,-1,10.801058,9.532648,11.123496,-0.5070247,7.8519015
lb3tz7,0,17,9.430766,11.3583765,11.73667,-0.71930224,7.051941
layhz2,0,33,11.449051,9.036115,11.754349,-1.1587902,8.6588
l72fm8,0,-1,10.461087,11.035155,10.239812,0.8909497,8.877525
lbnidp,1,15,8.086851,12.180369,9.040512,0.94364136,8.062015
l72ng3,0,-1,11.30848,9.244712,10.594383,1.4786326,8.217583
l70vmo,0,-1,11.055085,9.460676,11.170319,-1.0056585,8.648495
laj2rv,5,27,11.914766,10.902409,9.489576,0.9656524,10.441241
l6zjzg,0,-1,10.882729,10.427676,9.738451,0.05193714,10.721353
l6zl3d,0,-1,10.180567,9.144904,10.707117,0.4502682,8.30234
l7eu89,0,30,9.71876,10.672055,10.069709,1.1028751,7.836063
l75fgl,1,33,11.158933,8.644758,11.52172,1.3438671,8.347715
lbdmaw,1,27,11.375627,10.374046,9.415302,-0.3925698,11.391003
l72ihq,0,33,11.657808,8.977674,11.266731,0.7661072,8.155099
l6yxxp,0,15,8.641885,12.464238,8.924025,0.32016316,8.9158945
l9hqn0,2,-1,9.331572,10.598915,10.699207,0.31688002,7.3216224
l7bbsn,1,-1,11.324641,9.457714,10.27453,0.29317144,8.6912
lbdosp,0,6,10.462365,10.86214,9.27047,-1.8223106,10.989882
l9iz9z,1,33,10.349434,9.709094,10.643713,2.246959,8.25095
l84lfo,0,15,8.530549,11.961744,9.102826,0.33318818,8.18
lbmzya,2,33,9.551309,9.796735,12.042062,1.3824387,8.679968
l9rkn3,1,27,11.029281,10.637191,9.454944,-0.36693007,11.059664
l934k1,0,-1,10.030478,8.727485,11.539751,0.2857638,8.153986
lbe85k,4,-1,9.887461,9.190346,11.494319,0.24308167,8.449657
l73pxl,10,21,10.542935,11.672948,10.54123,0.7597886,9.706417
l72bcy,0,-1,10.36434,8.98264,10.316115,1.0018528,8.216865
l9gwx2,0,-1,9.964819,10.540093,11.637522,-0.6599344,7.239041
l7o2rq,18,27,11.533168,10.663312,9.777044,0.7063551,10.225865
l89baf,4,33,11.764973,9.464415,11.299564,-0.37015584,7.8884997
l7821q,0,-1,8.070381,11.36542,11.114496,0.5501799,8.436524
l6z0rg,0,32,10.752206,9.560495,11.1128025,0.15521091,7.822995
lbcwv1,1,-1,11.577597,10.019966,10.038635,-0.839836,10.165534
layu32,0,22,9.526728,10.926178,9.851244,1.331065,6.265197
l7afxp,1,17,9.669521,11.197739,12.050319,-0.4867378,7.3212714
l72tsh,0,-1,9.529459,10.953709,10.905516,0.90801543,8.705895
l6zy1z,0,33,9.217583,9.626634,12.343459,0.033178583,8.726937
l9ul1c,13,-1,9.771147,10.270007,11.157582,1.43042,8.429316
l6o99e,0,2,11.286851,9.406275,9.307273,-2.017132,10.481711
l9wte6,5,-1,9.966972,10.109211,10.25393,1.2133055,8.210257
l6x0kl,0,33,11.453551,9.069132,11.857717,-1.1799241,8.632664
l6wui0,0,-1,9.272433,10.156521,11.776836,0.93947476,8.764766
l6zgpn,0,-1,10.981131,11.313369,10.143012,0.5103142,10.373162
l726hk,0,-1,9.610552,9.400063,11.612226,-0.3969188,7.8060837
l71dd6,0,-1,11.59134,9.404404,11.370073,0.19106877,8.096603
l722jo,0,27,11.359212,10.754728,9.693909,0.42871472,10.652042
l7k3vy,0,15,8.498542,12.165891,9.384263,0.6679503,8.23795
l90jz6,0,15,7.473151,12.079868,10.275441,0.9979155,8.796659
lbjl9e,1,-1,9.548006,9.804489,11.819194,0.4055759,7.8020296
laolti,6,-1,10.410805,9.87372,10.356458,1.8482424,7.8277817
l70b18,0,-1,8.481964,9.9894495,11.684144,-1.5346811,6.7728105
l8d1n8,0,19,9.777391,11.082572,10.519374,0.23339018,10.4349375
l71h80,2,27,10.686097,10.624833,9.138429,-0.3359916,10.776943
l8vvhq,0,33,11.58319,9.081377,10.8183155,0.81245947,7.9772882
l72aah,0,15,8.43,11.848454,9.491902,0.12390073,7.9395084
l8ow40,3,33,10.464208,8.857901,11.422301,-0.35821772,7.930984
l71i2l,0,27,11.249441,10.904701,9.841381,0.68282545,10.367284
lc78j7,0,21,10.406871,11.441215,10.561103,0.9196051,9.447137
l71o9u,0,22,9.474681,10.992604,9.806992,1.2730513,6.3083887
l71h4r,0,8,7.258978,9.108883,10.725952,-1.037962,7.004166
l73t1d,0,-1,11.131413,10.8877535,9.871814,1.2286634,9.703025
l7ua4j,1,15,8.360237,12.279945,9.639222,0.21908219,8.503228
l6ztwj,0,33,8.809939,10.094454,12.422473,0.39898965,8.228409
lc1g07,5,15,8.734994,12.4729185,8.989745,0.24161033,9.1736145
l928lr,4,25,11.005081,9.973436,10.475943,-0.1263433,10.430433
l72k56,0,33,10.395537,8.68429,11.329536,-0.24705839,8.675639
l88cng,0,-1,10.105414,9.610359,11.97191,-0.3691255,7.9909334
l8whcp,0,-1,10.485585,9.027251,10.883242,-0.04399197,8.3761635
lc6rf9,0,25,10.775793,10.10143,10.789786,0.61705446,10.184508
lb0e1c,0,33,10.342957,8.97757,11.561389,-0.55128133,8.018451
laycz7,0,28,8.712683,9.398617,11.4112625,-1.1053119,7.420203
l706di,0,-1,9.459207,10.16873,11.814821,0.88872087,8.602254
l71wks,0,-1,11.510697,10.668913,10.166969,-0.071800075,9.576874
l7bu2c,0,-1,9.841919,10.599899,10.3937,1.3136111,7.947243
l8j4cn,3,33,11.418687,8.984067,10.909609,1.3482229,7.98156
l7ov6i,1,-1,10.62297,8.840744,11.027274,1.665936,8.692679
l725dy,0,6,10.49556,10.868397,9.318681,-1.765745,10.982419
l7a5sb,7,-1,11.2084465,10.730402,10.214082,0.9942391,9.853694
l723dw,0,14,8.977756,11.943338,9.256839,0.92291903,7.691357
layc40,0,33,9.914179,9.335961,11.882347,1.3035245,8.461261
l6u96y,4,-1,11.135376,9.8292465,10.591071,-0.3452829,8.165537
laylu2,0,27,10.698104,10.686382,9.334182,-0.21403699,11.16204
la8cxg,0,25,10.972029,9.755192,10.113663,-0.8352513,9.954531
l6zfb7,0,27,11.609285,11.047783,10.019905,0.040738504,9.946275
l701gf,0,-1,11.263945,9.345227,10.602789,0.2790024,8.023132
l9xjhm,0,25,10.935653,10.401652,9.92757,-0.07853825,10.588246
l6zfwk,0,-1,9.852262,10.884475,11.309011,0.54511416,8.3673315
lc4bfv,6,33,8.729738,10.134445,12.379518,0.2274279,8.282431
l7kxd7,0,-1,10.879832,9.571593,9.942976,0.034215584,10.090284
l9lvrn,0,33,11.459572,8.961158,10.821659,1.34912,7.7512937
lba211,3,-1,11.450164,10.386602,10.405593,0.5650571,9.060065
l75mvk,0,-1,10.6147,9.33081,10.793841,0.7296466,9.462936
lc8ldf,0,27,10.588505,10.482381,9.184101,-0.5329125,10.619776
l70hhc,0,27,11.5194435,10.986181,9.644715,0.9409689,10.37319
l7uydz,0,-1,10.502163,8.784046,11.804553,1.0696013,8.480141
l6zz6l,0,33,10.617368,8.666163,11.334078,-0.5417601,8.250843
l92jzg,1,33,11.186055,9.403633,11.608426,-0.8075126,8.045254
l9mry6,8,25,11.296814,10.079951,9.640128,-0.9498958,9.917606
la2oov,6,27,11.429875,10.984828,9.744548,1.0760682,10.30494
l6zgzv,0,-1,8.027201,10.093516,11.161074,-0.7439838,7.7596455
laotkl,0,33,9.353619,10.059892,12.069147,0.32524502,7.9672937
l6zcpj,0,17,9.638864,11.424032,11.822753,-0.77940243,6.9501367
l70x6w,1,-1,11.734355,8.637437,11.245865,0.26490572,8.578204
l9kvgb,5,33,8.891386,10.10669,12.356831,0.16429457,8.216176
lc8n7d,1,-1,9.761568,10.392426,11.110213,0.20036596,8.468483
l6zdkf,0,-1,10.725017,9.553667,11.128535,1.0091078,8.074938
l6zded,0,33,9.577771,9.807103,11.890633,0.966883,8.527569
l7j0xq,0,-1,10.159083,8.514475,10.449319,0.82811,8.622553
lb7d8l,0,-1,10.942433,9.534931,11.219389,1.2390119,8.041283
l6yzfg,0,15,8.666721,12.467078,8.953126,0.3871175,8.861659
l6wzmx,0,-1,8.827715,10.168931,11.86203,-0.010687463,7.96494
l713ls,0,27,11.835283,10.712969,10.054179,1.0410975,9.48511
lbi6em,3,-1,10.707986,9.484548,11.069171,0.08592394,8.356944
l83ttn,0,-1,9.367296,8.880286,10.874386,0.71338224,8.202586
lc6trp,0,-1,10.253337,10.79984,9.840542,1.0861177,7.5688906
l71i91,0,33,9.726022,9.872753,11.348832,1.6989306,8.910573
lb3yko,0,30,10.336625,9.683255,9.623449,1.1549466,8.211517
l6zo44,0,-1,9.563647,10.12115,11.343293,1.5445739,8.826597
l7i5lf,0,15,8.687277,12.439176,9.06349,0.34844723,8.807421
l72ov1,1,-1,10.608817,9.366534,10.686392,1.4303222,7.9897227
lc4yc0,2,-1,10.5138035,8.744955,11.008625,-0.07137242,9.075813
l7187k,0,30,9.98985,10.468022,9.962089,1.0106397,7.6332197
l6kgik,1,33,10.411189,9.658157,10.651364,0.07851617,8.0777235
layj08,0,-1,9.408661,11.712893,9.291023,1.1295073,7.4783854
l71m8k,0,-1,10.942489,10.574791,9.8643265,1.8335296,8.841376
l7g6w2,1,27,11.874132,10.76762,9.619998,0.37358722,10.34442
lai0mb,0,-1,8.696924,10.573556,11.7241125,0.18820237,8.136309
l6ztk1,0,33,11.655862,9.598475,11.4581585,-0.6549589,7.9945416
l70i4g,0,33,11.551025,9.043543,10.934323,1.0566288,7.9894667
l9h5xa,1,27,11.979404,10.791257,9.586944,0.8373687,10.274739
l70bq9,0,-1,9.606929,9.28714,12.170244,-0.15183817,8.165612
l6zecj,0,27,11.545039,10.706335,9.7936945,0.8181838,9.9336605
l74lyg,2,15,8.199914,11.959626,10.0569315,0.15975493,8.263208
laykfs,0,31,9.703795,10.894806,11.44988,0.44596723,8.331436
l7wv2c,0,-1,10.633209,9.890665,10.906438,0.9560622,8.381909
lc6bwc,1,-1,9.335143,11.817854,11.2768955,0.12171718,8.379284
lc8p23,2,11,8.454248,10.389326,11.036291,0.48345476,7.181627
l88ake,2,-1,10.671919,8.519481,11.010516,0.72553056,8.429877
lbqaxy,0,-1,11.351481,10.292954,9.697173,0.19024004,10.559081
l71t33,0,33,9.602065,9.816308,11.549418,1.593817,8.754371
l8hfc1,5,33,10.135051,9.597365,11.524605,0.116205096,7.7602673
l72t5b,2,15,8.176391,11.910032,9.794356,0.28633022,8.296415
l704c4,0,22,9.501717,10.993252,9.85103,1.2003343,6.2857547
l72k7m,0,-1,9.413187,8.982339,10.949981,0.5105982,8.173835
l6yva2,0,11,8.639517,10.424549,10.789927,0.5278009,7.1348014
l7hqat,0,-1,11.221086,8.858993,11.5399685,0.15806231,7.9889703
lc6m2z,0,27,11.456502,10.87761,9.621721,1.2532331,10.131867
lbkzob,6,27,11.399584,10.541631,9.719812,1.0624248,9.5613985
lbfbeb,0,-1,10.801028,9.606449,10.768543,-0.5921467,8.269814
lb3dkh,0,-1,11.4226465,9.424068,11.2338505,-0.29711014,8.118534
la3wra,0,33,9.854542,9.783874,12.293497,-0.18391398,7.94208
l8b9ud,0,27,11.300068,10.818021,9.725279,-0.49210846,10.783471
l6wz1r,0,-1,10.130902,9.049506,11.462822,1.0296971,8.535514
l6zd6d,0,27,11.443028,10.532794,9.433561,-0.26043776,11.272875
l8vv3l,0,27,11.324562,10.61293,9.43806,-0.24725413,11.200121
l9mry6,26,15,7.6465864,11.970083,10.327345,0.7141518,8.974036
lb3sut,0,15,8.511452,11.9205065,9.358785,0.10208403,9.099926
l6novm,16,25,10.818224,10.310441,10.021236,0.05025387,10.628773
l72mew,0,-1,10.88971,9.751888,10.731875,0.37787205,7.3905163
lc7nlc,14,30,10.119829,10.558616,10.191756,0.7412333,7.8243623
lbtamm,1,27,11.863074,11.040564,9.591441,1.0170166,10.430568
l6wzmc,0,30,9.678138,10.575723,10.398516,0.54211247,7.6261115
l7o2rq,2,-1,10.184757,11.848821,11.139346,0.08897445,8.031829
l7b1yq,0,-1,10.833679,9.076646,10.154151,1.0758493,8.621314
l7dnva,0,27,12.12662,10.84239,9.4867935,0.9203642,10.378577
l6zqqd,2,-1,9.73073,10.397384,11.035992,0.36401558,7.9125304
l6zvk0,0,33,9.388142,9.981647,11.901283,1.216353,8.752262
l88l5k,0,33,10.1231165,9.688375,10.630407,2.1001525,8.496902
l6ji9t,1,-1,10.946369,9.553161,10.305318,0.745657,8.094579
l6ze0e,0,33,8.96046,10.202896,12.375243,0.39761642,8.165147
l6zs9j,0,-1,10.669417,10.663855,10.971351,0.9972263,8.534812
lbf3vl,0,-1,11.140301,10.29929,10.114868,1.3066522,9.029823
l72105,0,27,11.894017,10.819797,9.937487,-0.5361185,10.066716
l7330v,0,6,10.489509,10.857086,9.289389,-1.8061144,10.984552
lanjpb,1,33,9.829267,9.987016,11.543596,-0.15447378,7.8660245
l720br,0,-1,10.93054,10.658704,9.652114,1.3339918,9.132537
l6yyle,0,-1,10.655824,10.228316,10.148606,0.71575004,10.445177
l9looo,0,28,8.677484,9.027587,11.764222,-0.8661155,7.702407
l70hkd,0,33,9.048801,9.977994,12.2914,0.7569331,8.438014
l6yxoj,0,15,8.694186,12.626665,9.110798,0.3606518,9.037473
l9wte6,8,-1,10.172087,8.874066,11.095503,0.9076619,8.785098
l6wyid,0,17,9.296353,11.253659,11.702296,-0.80954385,6.9908977
lb223q,3,-1,11.12053,9.918606,9.958537,-0.39719605,9.722862
l6wyex,0,33,9.066719,9.535982,12.181825,0.29482,8.9780245
l9bsgk,0,22,9.409699,11.05992,9.788022,1.1999236,6.3678336
l9r9at,2,-1,9.660085,10.286868,11.430875,0.7241942,7.786412
l71noz,0,-1,9.650815,9.499241,11.533538,1.3762633,7.88925
l6yy58,0,15,8.054726,12.468669,9.561194,0.5798515,8.640143
laywsh,0,6,10.48061,10.84361,9.342096,-1.6522796,10.917364
l7qqmy,0,25,10.900331,9.823196,10.44804,-0.58187103,10.329816
l71rj5,0,15,8.434692,12.106387,9.26224,0.18357909,8.285184
l9h3vv,0,-1,11.090922,9.186814,11.197017,-0.014249564,7.6947937
l97vke,0,27,11.770332,10.738171,9.9104185,-0.5086275,10.092037
l6zc9o,0,-1,8.8159,9.905732,11.057865,-0.654796,7.6174393
lbieij,7,21,10.025655,11.622118,11.113406,0.41458806,9.097918
l729uk,0,-1,11.666017,9.195611,11.419323,0.24952233,8.185284
l6z036,0,33,10.633271,8.856779,11.892738,1.2641022,8.514491
l6uao1,1,-1,11.260608,8.686656,10.968727,0.93506974,7.995043
l74mgo,1,-1,10.164371,9.547634,11.176637,0.43161747,8.12269
l729ia,0,11,8.087082,10.403085,10.994064,0.56238115,6.9347343
l6zjeg,2,-1,10.337447,10.1166525,10.849804,1.1679581,8.428177
l70iw9,0,33,11.70895,9.470252,11.538034,-0.7376405,7.994559
l71g8y,0,-1,10.028744,9.988081,12.013752,-0.55237705,7.8989005
l82qx8,0,-1,11.040305,9.027765,10.850838,1.0623351,8.760478
l89baf,5,-1,11.1479,9.025536,10.896704,0.9133932,8.350501
l742gh,3,-1,10.054263,8.881832,10.774471,0.6235922,8.285999
lbnr1x,1,-1,9.079196,12.01799,8.959719,-0.46193254,9.962898
l72r4m,2,22,9.469846,10.999849,9.834939,1.2270613,6.3092933
l8r9wc,2,15,7.9632344,12.133328,9.924891,0.58986515,8.772031
laih8l,2,-1,10.07166,9.55546,12.005037,-0.69238096,8.1012335
l6zx2d,0,15,8.04537,12.259762,9.059855,0.67219734,8.065121
